Date,Yield,Country,Pred Type
2007Q3,6.72666666666667,Russian Federation,Train
2007Q4,6.67666666666667,Russian Federation,Train
2008Q1,6.80666666666667,Russian Federation,Train
2008Q2,6.97666666666667,Russian Federation,Train
2008Q3,7.64666666666666,Russian Federation,Train
2008Q4,8.66333333333334,Russian Federation,Train
2009Q1,10.2166666666667,Russian Federation,Train
2009Q2,9.98333333333333,Russian Federation,Train
2009Q3,10.1266666666667,Russian Federation,Train
2009Q4,9.17,Russian Federation,Train
2010Q1,8.2,Russian Federation,Train
2010Q2,7.63,Russian Federation,Train
2010Q3,7.66,Russian Federation,Train
2010Q4,7.83666666666667,Russian Federation,Train
2011Q1,8.01666666666667,Russian Federation,Train
2011Q2,8.03666666666667,Russian Federation,Train
2011Q3,8.07666666666666,Russian Federation,Train
2011Q4,8.11333333333333,Russian Federation,Train
2012Q1,8.16666666666666,Russian Federation,Train
2012Q2,8.19,Russian Federation,Train
2012Q3,8.17,Russian Federation,Train
2012Q4,8.09,Russian Federation,Train
2013Q1,7.02,Russian Federation,Train
2013Q2,7.13,Russian Federation,Train
2013Q3,7.52333333333333,Russian Federation,Train
2013Q4,7.65,Russian Federation,Train
2014Q1,7.96,Russian Federation,Train
2014Q2,8.14666666666667,Russian Federation,Train
2014Q3,8.50666666666666,Russian Federation,Train
2014Q4,9.24333333333334,Russian Federation,Train
2015Q1,10.5266666666667,Russian Federation,Train
2015Q2,9.58,Russian Federation,Train
2015Q3,11.33,Russian Federation,Train
2015Q4,12.11,Russian Federation,Train
2016Q1,11.1533333333333,Russian Federation,Train
2016Q2,10.4666666666667,Russian Federation,Train
2016Q3,10.0866666666667,Russian Federation,Train
2016Q4,10.0466666666667,Russian Federation,Train
2017Q1,9.65,Russian Federation,Train
2017Q2,9.13666666666667,Russian Federation,Train
2017Q3,8.74333333333333,Russian Federation,Train
2017Q4,8.44,Russian Federation,Train
2018Q1,7.87333333333333,Russian Federation,Train
2018Q2,7.7,Russian Federation,Train
2001Q1,8.17,Slovak Republic,Train
2001Q2,8.02333333333333,Slovak Republic,Train
2001Q3,8.04333333333334,Slovak Republic,Train
2001Q4,7.93333333333333,Slovak Republic,Train
2002Q1,7.36666666666667,Slovak Republic,Train
2002Q2,7.66,Slovak Republic,Train
2002Q3,7.16,Slovak Republic,Train
2002Q4,5.55333333333333,Slovak Republic,Train
2003Q1,4.97,Slovak Republic,Train
2003Q2,4.77333333333333,Slovak Republic,Train
2003Q3,4.91333333333333,Slovak Republic,Train
2003Q4,5.28666666666667,Slovak Republic,Train
2004Q1,5.12,Slovak Republic,Train
2004Q2,5.09333333333333,Slovak Republic,Train
2004Q3,5.03,Slovak Republic,Train
2004Q4,4.86,Slovak Republic,Train
2005Q1,3.81333333333333,Slovak Republic,Train
2005Q2,3.55333333333333,Slovak Republic,Train
2005Q3,3.19666666666667,Slovak Republic,Train
2005Q4,3.52333333333333,Slovak Republic,Train
2006Q1,3.78333333333333,Slovak Republic,Train
2006Q2,4.47666666666667,Slovak Republic,Train
2006Q3,5.11333333333333,Slovak Republic,Train
2006Q4,4.27333333333333,Slovak Republic,Train
2007Q1,4.25666666666667,Slovak Republic,Train
2007Q2,4.44,Slovak Republic,Train
2007Q3,4.65333333333333,Slovak Republic,Train
2007Q4,4.61333333333333,Slovak Republic,Train
2008Q1,4.39333333333333,Slovak Republic,Train
2008Q2,4.64,Slovak Republic,Train
2008Q3,4.99666666666667,Slovak Republic,Train
2008Q4,4.86333333333333,Slovak Republic,Train
2009Q1,4.72,Slovak Republic,Train
2009Q2,5.01333333333333,Slovak Republic,Train
2009Q3,4.86666666666667,Slovak Republic,Train
2009Q4,4.22666666666667,Slovak Republic,Train
2010Q1,4.06666666666667,Slovak Republic,Train
2010Q2,3.82666666666667,Slovak Republic,Train
2010Q3,3.75,Slovak Republic,Train
2010Q4,3.84333333333333,Slovak Republic,Train
2011Q1,4.11,Slovak Republic,Train
2011Q2,4.35,Slovak Republic,Train
2011Q3,4.45,Slovak Republic,Train
2011Q4,4.75,Slovak Republic,Train
2012Q1,5.03666666666667,Slovak Republic,Train
2012Q2,4.80333333333333,Slovak Republic,Train
2012Q3,4.28333333333333,Slovak Republic,Train
2012Q4,4.08666666666667,Slovak Republic,Train
2013Q1,3.94333333333333,Slovak Republic,Train
2013Q2,2.66,Slovak Republic,Train
2013Q3,3.15,Slovak Republic,Train
2013Q4,2.99666666666667,Slovak Republic,Train
2014Q1,2.49333333333333,Slovak Republic,Train
2014Q2,2.64333333333333,Slovak Republic,Train
2014Q3,1.81666666666667,Slovak Republic,Train
2014Q4,1.33,Slovak Republic,Train
2015Q1,0.76,Slovak Republic,Train
2015Q2,1.01,Slovak Republic,Train
2015Q3,1.04333333333333,Slovak Republic,Train
2015Q4,0.726666666666666,Slovak Republic,Train
2016Q1,0.566666666666667,Slovak Republic,Train
2016Q2,0.52,Slovak Republic,Train
2016Q3,0.37,Slovak Republic,Train
2016Q4,0.716666666666667,Slovak Republic,Train
2017Q1,1.07,Slovak Republic,Train
2017Q2,0.983333333333333,Slovak Republic,Train
2017Q3,0.86,Slovak Republic,Train
2017Q4,0.753333333333333,Slovak Republic,Train
2018Q1,0.753333333333333,Slovak Republic,Train
2018Q2,0.836666666666666,Slovak Republic,Train
2018Q3,0.946666666666667,Slovak Republic,Train
2018Q4,1.00666666666667,Slovak Republic,Train
2002Q2,9.31333333333333,Slovenia,Train
2002Q3,8.98,Slovenia,Train
2002Q4,7.55333333333333,Slovenia,Train
2003Q1,6.65,Slovenia,Train
2003Q2,6.65,Slovenia,Train
2003Q3,6.65,Slovenia,Train
2003Q4,5.65666666666667,Slovenia,Train
2004Q1,5.04666666666667,Slovenia,Train
2004Q2,4.76333333333333,Slovenia,Train
2004Q3,4.64666666666667,Slovenia,Train
2004Q4,4.28,Slovenia,Train
2005Q1,3.89,Slovenia,Train
2005Q2,3.92333333333333,Slovenia,Train
2005Q3,3.77,Slovenia,Train
2005Q4,3.64333333333333,Slovenia,Train
2006Q1,3.74666666666667,Slovenia,Train
2006Q2,3.77666666666667,Slovenia,Train
2006Q3,3.92,Slovenia,Train
2006Q4,3.97,Slovenia,Train
2007Q1,4.30333333333333,Slovenia,Train
2007Q2,4.56333333333333,Slovenia,Train
2007Q3,4.74,Slovenia,Train
2007Q4,4.51,Slovenia,Train
2008Q1,4.34666666666667,Slovenia,Train
2008Q2,4.67666666666667,Slovenia,Train
2008Q3,4.79333333333333,Slovenia,Train
2008Q4,4.61,Slovenia,Train
2009Q1,4.76,Slovenia,Train
2009Q2,4.74,Slovenia,Train
2009Q3,4.12,Slovenia,Train
2009Q4,3.88,Slovenia,Train
2010Q1,3.92666666666667,Slovenia,Train
2010Q2,3.86333333333333,Slovenia,Train
2010Q3,3.72666666666667,Slovenia,Train
2010Q4,3.81333333333333,Slovenia,Train
2011Q1,4.28333333333333,Slovenia,Train
2011Q2,4.51333333333333,Slovenia,Train
2011Q3,4.91333333333333,Slovenia,Train
2011Q4,6.17333333333334,Slovenia,Train
2012Q1,5.85,Slovenia,Train
2012Q2,5.39333333333333,Slovenia,Train
2012Q3,6.49,Slovenia,Train
2012Q4,5.5,Slovenia,Train
2013Q1,4.92666666666667,Slovenia,Train
2013Q2,5.88666666666667,Slovenia,Train
2013Q3,6.55,Slovenia,Train
2013Q4,5.88333333333333,Slovenia,Train
2014Q1,4.33666666666667,Slovenia,Train
2014Q2,3.34666666666667,Slovenia,Train
2014Q3,2.97,Slovenia,Train
2014Q4,2.42666666666667,Slovenia,Train
2015Q1,1.35333333333333,Slovenia,Train
2015Q2,1.59333333333333,Slovenia,Train
2015Q3,2.19,Slovenia,Train
2015Q4,1.69,Slovenia,Train
2016Q1,1.56,Slovenia,Train
2016Q2,1.38,Slovenia,Train
2016Q3,0.833333333333334,Slovenia,Train
2016Q4,0.823333333333333,Slovenia,Train
2017Q1,0.996666666666667,Slovenia,Train
2017Q2,0.946666666666667,Slovenia,Train
2017Q3,1.07333333333333,Slovenia,Train
2017Q4,0.823333333333333,Slovenia,Train
2018Q1,1.04333333333333,Slovenia,Train
2018Q2,0.946666666666667,Slovenia,Train
2018Q3,0.77,Slovenia,Train
2018Q4,0.963333333333334,Slovenia,Train
2001Q1,12.1233333333333,South Africa,Train
2001Q2,11.8066666666667,South Africa,Train
2001Q3,10.82,South Africa,Train
2001Q4,10.8766666666667,South Africa,Train
2002Q1,12.0433333333333,South Africa,Train
2002Q2,11.91,South Africa,Train
2002Q3,11.1933333333333,South Africa,Train
2002Q4,10.8566666666667,South Africa,Train
2003Q1,10.0366666666667,South Africa,Train
2003Q2,9.65,South Africa,Train
2003Q3,9.59,South Africa,Train
2003Q4,9.18666666666667,South Africa,Train
2004Q1,9.42333333333334,South Africa,Train
2004Q2,10.1566666666667,South Africa,Train
2004Q3,9.69333333333333,South Africa,Train
2004Q4,8.83333333333334,South Africa,Train
2005Q1,8.08666666666666,South Africa,Train
2005Q2,8.31,South Africa,Train
2005Q3,8.02,South Africa,Train
2005Q4,7.85,South Africa,Train
2006Q1,7.33,South Africa,Train
2006Q2,7.79333333333333,South Africa,Train
2006Q3,8.60333333333333,South Africa,Train
2006Q4,8.02333333333333,South Africa,Train
2007Q1,7.58,South Africa,Train
2007Q2,7.77333333333333,South Africa,Train
2007Q3,8.38666666666667,South Africa,Train
2007Q4,8.2,South Africa,Train
2008Q1,8.73666666666666,South Africa,Train
2008Q2,9.67,South Africa,Train
2008Q3,9.44666666666666,South Africa,Train
2008Q4,8.54666666666667,South Africa,Train
2009Q1,8.18,South Africa,Train
2009Q2,8.71666666666667,South Africa,Train
2009Q3,8.87,South Africa,Train
2009Q4,9.04666666666667,South Africa,Train
2010Q1,9.09,South Africa,Train
2010Q2,8.90333333333334,South Africa,Train
2010Q3,8.29,South Africa,Train
2010Q4,8.17666666666667,South Africa,Train
2011Q1,8.72,South Africa,Train
2011Q2,8.59666666666666,South Africa,Train
2011Q3,8.3,South Africa,Train
2011Q4,8.46333333333333,South Africa,Train
2012Q1,8.33333333333334,South Africa,Train
2012Q2,8.24,South Africa,Train
2012Q3,7.46666666666667,South Africa,Train
2012Q4,7.56,South Africa,Train
2013Q1,7.31333333333333,South Africa,Train
2013Q2,7.29,South Africa,Train
2013Q3,8.16333333333334,South Africa,Train
2013Q4,8.12333333333333,South Africa,Train
2014Q1,8.55666666666667,South Africa,Train
2014Q2,8.30333333333333,South Africa,Train
2014Q3,8.22,South Africa,Train
2014Q4,7.92,South Africa,Train
2015Q1,7.56333333333333,South Africa,Train
2015Q2,8.08666666666666,South Africa,Train
2015Q3,8.31,South Africa,Train
2015Q4,8.70333333333333,South Africa,Train
2016Q1,9.37333333333333,South Africa,Train
2016Q2,9.13666666666667,South Africa,Train
2016Q3,8.7,South Africa,Train
2016Q4,8.87333333333333,South Africa,Train
2017Q1,8.7,South Africa,Train
2017Q2,8.82333333333333,South Africa,Train
2017Q3,9.12,South Africa,Train
2017Q4,9.56666666666667,South Africa,Train
2018Q1,8.76333333333334,South Africa,Train
2018Q2,8.89333333333334,South Africa,Train
2018Q3,9.3,South Africa,Train
2018Q4,9.57,South Africa,Train
2001Q1,5.078189394,Spain,Train
2001Q2,5.28975985433333,Spain,Train
2001Q3,5.21403208166667,Spain,Train
2001Q4,4.87915385766667,Spain,Train
2002Q1,5.162689394,Spain,Train
2002Q2,5.30939191933333,Spain,Train
2002Q3,4.807545392,Spain,Train
2002Q4,4.55093734333333,Spain,Train
2003Q1,4.09513239533333,Spain,Train
2003Q2,3.917736508,Spain,Train
2003Q3,4.14386611433333,Spain,Train
2003Q4,4.335439321,Spain,Train
2004Q1,4.117139027,Spain,Train
2004Q2,4.30787092333333,Spain,Train
2004Q3,4.171681818,Spain,Train
2004Q4,3.819880011,Spain,Train
2005Q1,3.63501031733333,Spain,Train
2005Q2,3.358125541,Spain,Train
2005Q3,3.179700232,Spain,Train
2005Q4,3.37256204933333,Spain,Train
2006Q1,3.487467984,Spain,Train
2006Q2,3.964462963,Spain,Train
2006Q3,3.89325189766667,Spain,Train
2006Q4,3.79205741633333,Spain,Train
2007Q1,4.06397878766667,Spain,Train
2007Q2,4.38843609,Spain,Train
2007Q3,4.44945256933333,Spain,Train
2007Q4,4.32463911466667,Spain,Train
2008Q1,4.14815136333333,Spain,Train
2008Q2,4.508013925,Spain,Train
2008Q3,4.64177153866667,Spain,Train
2008Q4,4.156992157,Spain,Train
2009Q1,4.14605133666667,Spain,Train
2009Q2,4.098348485,Spain,Train
2009Q3,3.86452158233333,Spain,Train
2009Q4,3.788271573,Spain,Train
2010Q1,3.93240942033333,Spain,Train
2010Q2,4.18035463666667,Spain,Train
2010Q3,4.18830303033333,Spain,Train
2010Q4,4.698936508,Spain,Train
2011Q1,5.29552270533333,Spain,Train
2011Q2,5.376927432,Spain,Train
2011Q3,5.42581074733333,Spain,Train
2011Q4,5.64931601733333,Spain,Train
2012Q1,5.22670274166667,Spain,Train
2012Q2,6.16830880233333,Spain,Train
2012Q3,6.43226190466667,Spain,Train
2012Q4,5.55887542066667,Spain,Train
2013Q1,5.06330757566667,Spain,Train
2013Q2,4.50270447333333,Spain,Train
2013Q3,4.528086831,Spain,Train
2013Q4,4.15374927533333,Spain,Train
2014Q1,3.55275,Spain,Train
2014Q2,2.91668492033333,Spain,Train
2014Q3,2.42881515166667,Spain,Train
2014Q4,1.98907425633333,Spain,Train
2015Q1,1.42700447333333,Spain,Train
2015Q2,1.77244537466667,Spain,Train
2015Q3,2.02707676133333,Spain,Train
2015Q4,1.713822511,Spain,Train
2016Q1,1.667411905,Spain,Train
2016Q2,1.519992785,Spain,Train
2016Q3,1.074769559,Spain,Train
2016Q4,1.31103463233333,Spain,Train
2017Q1,1.62894664033333,Spain,Train
2017Q2,1.54616835033333,Spain,Train
2017Q3,1.54131962466667,Spain,Train
2017Q4,1.515028708,Spain,Train
2018Q1,1.447094228,Spain,Train
2018Q2,1.32567431466667,Spain,Train
2018Q3,1.37724558633333,Spain,Train
2018Q4,1.52739494466667,Spain,Train
2001Q1,4.83333333333333,Sweden,Train
2001Q2,5.19333333333333,Sweden,Train
2001Q3,5.28,Sweden,Train
2001Q4,5.12333333333333,Sweden,Train
2002Q1,5.42,Sweden,Train
2002Q2,5.63333333333333,Sweden,Train
2002Q3,5.15666666666667,Sweden,Train
2002Q4,5.00333333333333,Sweden,Train
2003Q1,4.58,Sweden,Train
2003Q2,4.43,Sweden,Train
2003Q3,4.64666666666667,Sweden,Train
2003Q4,4.89666666666667,Sweden,Train
2004Q1,4.50333333333333,Sweden,Train
2004Q2,4.65,Sweden,Train
2004Q3,4.45333333333333,Sweden,Train
2004Q4,4.09333333333333,Sweden,Train
2005Q1,3.82,Sweden,Train
2005Q2,3.34333333333333,Sweden,Train
2005Q3,3.06,Sweden,Train
2005Q4,3.30666666666667,Sweden,Train
2006Q1,3.43,Sweden,Train
2006Q2,3.88666666666667,Sweden,Train
2006Q3,3.83333333333333,Sweden,Train
2006Q4,3.66666666666667,Sweden,Train
2007Q1,3.87333333333333,Sweden,Train
2007Q2,4.21,Sweden,Train
2007Q3,4.30666666666667,Sweden,Train
2007Q4,4.28,Sweden,Train
2008Q1,4.00666666666667,Sweden,Train
2008Q2,4.22333333333333,Sweden,Train
2008Q3,4.12666666666667,Sweden,Train
2008Q4,3.19333333333333,Sweden,Train
2009Q1,2.89,Sweden,Train
2009Q2,3.45666666666667,Sweden,Train
2009Q3,3.4,Sweden,Train
2009Q4,3.25333333333333,Sweden,Train
2010Q1,3.28333333333333,Sweden,Train
2010Q2,2.82666666666667,Sweden,Train
2010Q3,2.56,Sweden,Train
2010Q4,2.90333333333333,Sweden,Train
2011Q1,3.34666666666667,Sweden,Train
2011Q2,3.06666666666667,Sweden,Train
2011Q3,2.25,Sweden,Train
2011Q4,1.75666666666667,Sweden,Train
2012Q1,1.84666666666667,Sweden,Train
2012Q2,1.59333333333333,Sweden,Train
2012Q3,1.42666666666667,Sweden,Train
2012Q4,1.50333333333333,Sweden,Train
2013Q1,1.90666666666667,Sweden,Train
2013Q2,1.83333333333333,Sweden,Train
2013Q3,2.36666666666667,Sweden,Train
2013Q4,2.37666666666667,Sweden,Train
2014Q1,2.25333333333333,Sweden,Train
2014Q2,1.91333333333333,Sweden,Train
2014Q3,1.56333333333333,Sweden,Train
2014Q4,1.15,Sweden,Train
2015Q1,0.66,Sweden,Train
2015Q2,0.693333333333333,Sweden,Train
2015Q3,0.726666666666667,Sweden,Train
2015Q4,0.796666666666667,Sweden,Train
2016Q1,0.786666666666666,Sweden,Train
2016Q2,0.7,Sweden,Train
2016Q3,0.163333333333333,Sweden,Train
2016Q4,0.426666666666667,Sweden,Train
2017Q1,0.666666666666667,Sweden,Train
2017Q2,0.53,Sweden,Train
2017Q3,0.636666666666667,Sweden,Train
2017Q4,0.786666666666667,Sweden,Train
2018Q1,0.843333333333334,Sweden,Train
2018Q2,0.64,Sweden,Train
2018Q3,0.543333333333333,Sweden,Train
2018Q4,0.58,Sweden,Train
2001Q1,3.43866666666667,Switzerland,Train
2001Q2,3.48933333333333,Switzerland,Train
2001Q3,3.32533333333333,Switzerland,Train
2001Q4,3.27366666666667,Switzerland,Train
2002Q1,3.612,Switzerland,Train
2002Q2,3.43066666666667,Switzerland,Train
2002Q3,3.067,Switzerland,Train
2002Q4,2.686,Switzerland,Train
2003Q1,2.436,Switzerland,Train
2003Q2,2.54133333333333,Switzerland,Train
2003Q3,2.77266666666667,Switzerland,Train
2003Q4,2.885,Switzerland,Train
2004Q1,2.72166666666667,Switzerland,Train
2004Q2,2.91233333333333,Switzerland,Train
2004Q3,2.844,Switzerland,Train
2004Q4,2.48266666666667,Switzerland,Train
2005Q1,2.32833333333333,Switzerland,Train
2005Q2,2.029,Switzerland,Train
2005Q3,1.94433333333333,Switzerland,Train
2005Q4,2.08033333333333,Switzerland,Train
2006Q1,2.30733333333333,Switzerland,Train
2006Q2,2.76666666666667,Switzerland,Train
2006Q3,2.55266666666667,Switzerland,Train
2006Q4,2.44166666666667,Switzerland,Train
2007Q1,2.62566666666667,Switzerland,Train
2007Q2,3.009,Switzerland,Train
2007Q3,3.071,Switzerland,Train
2007Q4,3.00133333333333,Switzerland,Train
2008Q1,3.01033333333333,Switzerland,Train
2008Q2,3.272,Switzerland,Train
2008Q3,2.92566666666667,Switzerland,Train
2008Q4,2.37933333333333,Switzerland,Train
2009Q1,2.19,Switzerland,Train
2009Q2,2.40333333333333,Switzerland,Train
2009Q3,2.157,Switzerland,Train
2009Q4,2.06033333333333,Switzerland,Train
2010Q1,1.96,Switzerland,Train
2010Q2,1.65,Switzerland,Train
2010Q3,1.35333333333333,Switzerland,Train
2010Q4,1.56333333333333,Switzerland,Train
2011Q1,1.88333333333333,Switzerland,Train
2011Q2,1.89,Switzerland,Train
2011Q3,1.19,Switzerland,Train
2011Q4,0.923333333333334,Switzerland,Train
2012Q1,0.77,Switzerland,Train
2012Q2,0.676666666666667,Switzerland,Train
2012Q3,0.576666666666667,Switzerland,Train
2012Q4,0.563333333333333,Switzerland,Train
2013Q1,0.753333333333333,Switzerland,Train
2013Q2,0.81,Switzerland,Train
2013Q3,1.11666666666667,Switzerland,Train
2013Q4,1.11666666666667,Switzerland,Train
2014Q1,0.96,Switzerland,Train
2014Q2,0.78,Switzerland,Train
2014Q3,0.58,Switzerland,Train
2014Q4,0.45,Switzerland,Train
2015Q1,-0.02,Switzerland,Train
2015Q2,0.0366666666666667,Switzerland,Train
2015Q3,-0.0866666666666667,Switzerland,Train
2015Q4,-0.206666666666667,Switzerland,Train
2016Q1,-0.379666666666667,Switzerland,Train
2016Q2,-0.350333333333333,Switzerland,Train
2016Q3,-0.509,Switzerland,Train
2016Q4,-0.209,Switzerland,Train
2017Q1,-0.128333333333333,Switzerland,Train
2017Q2,-0.0886666666666667,Switzerland,Train
2017Q3,-0.0123333333333333,Switzerland,Train
2017Q4,-0.059,Switzerland,Train
2018Q1,0.091,Switzerland,Train
2018Q2,0.0333333333333333,Switzerland,Train
2018Q3,0.041,Switzerland,Train
2018Q4,-0.0326666666666667,Switzerland,Train
2001Q1,4.79163333333333,United Kingdom,Train
2001Q2,5.08573333333333,United Kingdom,Train
2001Q3,5.0589,United Kingdom,Train
2001Q4,4.78173333333333,United Kingdom,Train
2002Q1,5.0208,United Kingdom,Train
2002Q2,5.20033333333333,United Kingdom,Train
2002Q3,4.74976666666667,United Kingdom,Train
2002Q4,4.60606666666667,United Kingdom,Train
2003Q1,4.3091,United Kingdom,Train
2003Q2,4.26623333333333,United Kingdom,Train
2003Q3,4.575,United Kingdom,Train
2003Q4,4.95603333333333,United Kingdom,Train
2004Q1,4.7673,United Kingdom,Train
2004Q2,5.0896,United Kingdom,Train
2004Q3,5.00876666666667,United Kingdom,Train
2004Q4,4.6634,United Kingdom,Train
2005Q1,4.6421,United Kingdom,Train
2005Q2,4.44126666666667,United Kingdom,Train
2005Q3,4.27896666666667,United Kingdom,Train
2005Q4,4.29323333333333,United Kingdom,Train
2006Q1,4.1824,United Kingdom,Train
2006Q2,4.61033333333333,United Kingdom,Train
2006Q3,4.62056666666667,United Kingdom,Train
2006Q4,4.5934,United Kingdom,Train
2007Q1,4.8616,United Kingdom,Train
2007Q2,5.20726666666667,United Kingdom,Train
2007Q3,5.1837,United Kingdom,Train
2007Q4,4.79253333333333,United Kingdom,Train
2008Q1,4.5203,United Kingdom,Train
2008Q2,4.90726666666667,United Kingdom,Train
2008Q3,4.78206666666667,United Kingdom,Train
2008Q4,4.15326666666667,United Kingdom,Train
2009Q1,3.5365,United Kingdom,Train
2009Q2,3.5833,United Kingdom,Train
2009Q3,3.73153333333333,United Kingdom,Train
2009Q4,3.73873333333333,United Kingdom,Train
2010Q1,4.05213333333333,United Kingdom,Train
2010Q2,3.8262,United Kingdom,Train
2010Q3,3.2896,United Kingdom,Train
2010Q4,3.32976666666667,United Kingdom,Train
2011Q1,3.78193333333333,United Kingdom,Train
2011Q2,3.56053333333333,United Kingdom,Train
2011Q3,2.867,United Kingdom,Train
2011Q4,2.3345,United Kingdom,Train
2012Q1,2.2175,United Kingdom,Train
2012Q2,1.97436666666667,United Kingdom,Train
2012Q3,1.68266666666667,United Kingdom,Train
2012Q4,1.79763333333333,United Kingdom,Train
2013Q1,2.07813333333333,United Kingdom,Train
2013Q2,2.01163333333333,United Kingdom,Train
2013Q3,2.6747,United Kingdom,Train
2013Q4,2.79466666666667,United Kingdom,Train
2014Q1,2.83613333333333,United Kingdom,Train
2014Q2,2.7416,United Kingdom,Train
2014Q3,2.58696666666667,United Kingdom,Train
2014Q4,2.11163333333333,United Kingdom,Train
2015Q1,1.70653333333333,United Kingdom,Train
2015Q2,1.98296666666667,United Kingdom,Train
2015Q3,1.99886666666667,United Kingdom,Train
2015Q4,1.91576666666667,United Kingdom,Train
2016Q1,1.60996666666667,United Kingdom,Train
2016Q2,1.47196666666667,United Kingdom,Train
2016Q3,0.8411,United Kingdom,Train
2016Q4,1.2978,United Kingdom,Train
2017Q1,1.3067,United Kingdom,Train
2017Q2,1.09366666666667,United Kingdom,Train
2017Q3,1.213,United Kingdom,Train
2017Q4,1.32986666666667,United Kingdom,Train
2018Q1,1.5015,United Kingdom,Train
2018Q2,1.47843333333333,United Kingdom,Train
2018Q3,1.4251,United Kingdom,Train
2018Q4,1.4376,United Kingdom,Train
2001Q1,5.05,United States,Train
2001Q2,5.27,United States,Train
2001Q3,4.98,United States,Train
2001Q4,4.77,United States,Train
2002Q1,5.07666666666667,United States,Train
2002Q2,5.1,United States,Train
2002Q3,4.26,United States,Train
2002Q4,4.00666666666667,United States,Train
2003Q1,3.92,United States,Train
2003Q2,3.62,United States,Train
2003Q3,4.23333333333333,United States,Train
2003Q4,4.28666666666667,United States,Train
2004Q1,4.02,United States,Train
2004Q2,4.6,United States,Train
2004Q3,4.30333333333333,United States,Train
2004Q4,4.17333333333333,United States,Train
2005Q1,4.29666666666667,United States,Train
2005Q2,4.16,United States,Train
2005Q3,4.21333333333333,United States,Train
2005Q4,4.49,United States,Train
2006Q1,4.57,United States,Train
2006Q2,5.07,United States,Train
2006Q3,4.89666666666667,United States,Train
2006Q4,4.63,United States,Train
2007Q1,4.68,United States,Train
2007Q2,4.84666666666667,United States,Train
2007Q3,4.73,United States,Train
2007Q4,4.26,United States,Train
2008Q1,3.66333333333333,United States,Train
2008Q2,3.88666666666667,United States,Train
2008Q3,3.86333333333333,United States,Train
2008Q4,3.25333333333333,United States,Train
2009Q1,2.73666666666667,United States,Train
2009Q2,3.31333333333333,United States,Train
2009Q3,3.51666666666667,United States,Train
2009Q4,3.46,United States,Train
2010Q1,3.71666666666667,United States,Train
2010Q2,3.49,United States,Train
2010Q3,2.78666666666667,United States,Train
2010Q4,2.86333333333333,United States,Train
2011Q1,3.46,United States,Train
2011Q2,3.21,United States,Train
2011Q3,2.42666666666667,United States,Train
2011Q4,2.04666666666667,United States,Train
2012Q1,2.03666666666667,United States,Train
2012Q2,1.82333333333333,United States,Train
2012Q3,1.64333333333333,United States,Train
2012Q4,1.70666666666667,United States,Train
2013Q1,1.95,United States,Train
2013Q2,1.99666666666667,United States,Train
2013Q3,2.71,United States,Train
2013Q4,2.74666666666667,United States,Train
2014Q1,2.76333333333333,United States,Train
2014Q2,2.62333333333333,United States,Train
2014Q3,2.49666666666667,United States,Train
2014Q4,2.28,United States,Train
2015Q1,1.96666666666667,United States,Train
2015Q2,2.16666666666667,United States,Train
2015Q3,2.22,United States,Train
2015Q4,2.19,United States,Train
2016Q1,1.92,United States,Train
2016Q2,1.75333333333333,United States,Train
2016Q3,1.56333333333333,United States,Train
2016Q4,2.13,United States,Train
2017Q1,2.44333333333333,United States,Train
2017Q2,2.26333333333333,United States,Train
2017Q3,2.24333333333333,United States,Train
2017Q4,2.37,United States,Train
2018Q1,2.76,United States,Train
2018Q2,2.92,United States,Train
2018Q3,2.92666666666667,United States,Train
2018Q4,3.03333333333333,United States,Train
2019Q1,2.12,Australia,Actual
2019Q2,1.63,Australia,Actual
2019Q3,1.09666666666667,Australia,Actual
2019Q4,1.12666666666667,Australia,Actual
2019Q1,2.4729077624075844,Australia,ARIMA
2019Q2,2.450534280422015,Australia,ARIMA
2019Q3,2.3641536094609656,Australia,ARIMA
2019Q4,2.385865419891724,Australia,ARIMA
2019Q1,2.581142915426993,Australia,Exp Smooth
2019Q2,2.617749794331218,Australia,Exp Smooth
2019Q3,2.493279615483777,Australia,Exp Smooth
2019Q4,2.4464063032471595,Australia,Exp Smooth
2019Q1,0.42661000000000004,Austria,Actual
2019Q2,0.194153333333333,Austria,Actual
2019Q3,-0.25990333333333304,Austria,Actual
2019Q4,-0.10912999999999999,Austria,Actual
2019Q1,0.5093255987850003,Austria,ARIMA
2019Q2,0.5837464439231238,Austria,ARIMA
2019Q3,0.64733908115976,Austria,ARIMA
2019Q4,0.5676299658518904,Austria,ARIMA
2019Q1,0.5869312895334445,Austria,Exp Smooth
2019Q2,0.5872739551890135,Austria,Exp Smooth
2019Q3,0.4514081352720675,Austria,Exp Smooth
2019Q4,0.36004301866089505,Austria,Exp Smooth
2019Q1,0.666666666666667,Belgium,Actual
2019Q2,0.343333333333333,Belgium,Actual
2019Q3,-0.17333333333333303,Belgium,Actual
2019Q4,-0.0633333333333333,Belgium,Actual
2019Q1,0.7887135068408083,Belgium,ARIMA
2019Q2,0.8666926084869355,Belgium,ARIMA
2019Q3,0.9001685576740861,Belgium,ARIMA
2019Q4,0.8368593904222681,Belgium,ARIMA
2019Q1,0.7878553885393226,Belgium,Exp Smooth
2019Q2,0.7745027603338216,Belgium,Exp Smooth
2019Q3,0.6465303499619743,Belgium,Exp Smooth
2019Q4,0.5619069167993556,Belgium,Exp Smooth
